ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
0013128,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 106
0017473,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0017473,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
0048625,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0048625,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0017745,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0017745,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0073280,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 125
0034683,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 146
0021047,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0021047,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0021047,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0083416,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 68
0018964,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0018964,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
0028801,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
0028801,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0078665,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0047970,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 144
0082521,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0006213,Reclamo,NO PROCEDE,201207,Producto 01,Submotivo 146
0097110,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 125
0048477,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0000614,Reclamo,PROCEDE PARCIAL,201203,Producto 01,Submotivo 125
0025923,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0029333,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 156
0013123,Reclamo,NO PROCEDE,201207,Producto 22,Submotivo 125
0013123,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0013123,Reclamo,NO PROCEDE,201207,Producto 03,Submotivo 125
0069640,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0069640,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0099654,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 125
0012941,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0000604,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0079662,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0079662,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 147
0058799,Reclamo,PROCEDE PARCIAL,201204,Producto 18,Submotivo 67
0091080,Reclamo,PROCEDE PARCIAL,201204,Producto 20,Submotivo 46
0004078,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 63
0091362,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 156
0037558,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 63
0061636,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0019261,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0052153,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 06
0078897,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0078897,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0078897,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 150
0078897,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0078897,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 150
0078897,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0078897,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0078897,Reclamo,PROCEDE TOTAL,201203,Producto 18,Submotivo 125
0080559,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
0080559,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0064611,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 88
0042836,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0042836,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 39
0070088,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0097953,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0093109,Reclamo,NO PROCEDE,201205,Producto 01,Submotivo 146
0073768,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0087255,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
0082534,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 06
0082534,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 06
0082534,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 06
0057674,Reclamo,PROCEDE TOTAL,201205,Producto 06,Submotivo 125
0053305,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 130
0007251,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0079426,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 27
0060038,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0090581,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0023132,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0086064,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0049670,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0049670,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 27
0029537,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0026572,Reclamo,PROCEDE PARCIAL,201207,Producto 21,Submotivo 46
0026572,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 125
0064769,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0076682,Reclamo,PROCEDE PARCIAL,201203,Producto 18,Submotivo 66
0013595,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 140
0097847,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0008403,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0074624,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 67
0050616,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 144
0050616,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0050616,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0001594,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0033581,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 132
0033581,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0033581,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 67
0025534,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
0007623,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0034375,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0034375,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0045884,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0073141,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0020550,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0020550,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0020142,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 144
0020142,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0064522,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 27
0001842,Reclamo,PROCEDE TOTAL,201205,Producto 05,Submotivo 125
0011209,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0092519,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0092519,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0077294,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0077294,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0077294,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0075541,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0045271,Reclamo,PROCEDE PARCIAL,201206,Producto 21,Submotivo 125
0036571,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 144
0036571,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0036571,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0048134,Reclamo,PROCEDE PARCIAL,201205,Producto 01,Submotivo 07
0054216,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0076893,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 30
0022635,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0074107,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 140
0054949,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0022616,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 27
0034285,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 125
0009447,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0031619,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 27
0024837,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 46
0017965,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0038868,Reclamo,PROCEDE TOTAL,201206,Producto 17,Submotivo 89
0037278,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0037278,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0010913,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 125
0010913,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 68
0010913,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0033828,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0033828,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
0084423,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0016801,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 147
0016801,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 147
0025319,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0085354,Reclamo,PROCEDE PARCIAL,201203,Producto 07,Submotivo 125
0049570,Reclamo,PROCEDE PARCIAL,201205,Producto 05,Submotivo 125
0049570,Reclamo,NO PROCEDE,201204,Producto 05,Submotivo 125
0026131,Reclamo,NO PROCEDE,201203,Producto 17,Submotivo 91
0026131,Reclamo,NO PROCEDE,201203,Producto 17,Submotivo 95
0047757,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 125
0045344,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 130
0059631,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 39
0010030,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0010030,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 43
0007653,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0012411,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0016476,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 125
0079264,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0010682,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0010682,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0010682,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 88
0010682,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 88
0056468,Reclamo,PROCEDE PARCIAL,201206,Producto 18,Submotivo 68
0056468,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 146
0024621,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 125
0024621,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0069079,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 144
0075734,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0076029,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 157
0062011,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 46
0021811,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0088393,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0037478,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0079106,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0011995,Reclamo,NO PROCEDE,201204,Producto 01,Submotivo 146
0009127,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0062680,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 68
0062680,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 68
0082712,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 87
0089399,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 06
0093530,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0072788,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 125
0071163,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0071163,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0081915,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0059200,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0059200,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0054022,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0080482,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 156
0080482,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 156
0080482,Reclamo,PROCEDE TOTAL,201205,Producto 18,Submotivo 68
0080482,Reclamo,PROCEDE PARCIAL,201204,Producto 05,Submotivo 125
0080482,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 67
0072401,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 125
0044208,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0044208,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0047209,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0047209,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0001779,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0001779,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0076811,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0004345,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0086164,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0059317,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 142
0033450,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 46
0033450,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0033450,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 27
0024485,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 132
0016184,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0090180,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0027439,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0051142,Solicitud,PROCEDE TOTAL,201206,Producto 08,Submotivo 144
0060916,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
0069377,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 142
0070373,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0087318,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0009328,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
0013319,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0067327,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 67
0035587,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0035587,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0019838,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 46
0079954,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0014606,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 40
0014606,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0014606,Reclamo,NO PROCEDE,201204,Producto 21,Submotivo 88
0055463,Reclamo,PROCEDE TOTAL,201205,Producto 18,Submotivo 125
0034277,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 125
0004362,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0004362,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0077821,Reclamo,PROCEDE TOTAL,201205,Producto 14,Submotivo 125
0077821,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 125
0089034,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0047755,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0038541,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 27
0054736,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0054736,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0060544,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 125
0007695,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0007695,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0007695,Reclamo,NO PROCEDE,201204,Producto 06,Submotivo 125
0044918,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 39
0044918,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 39
0039379,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 39
0014148,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0092700,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 67
0040568,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 125
0040568,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 68
0040568,Reclamo,PROCEDE TOTAL,201203,Producto 21,Submotivo 156
0040424,Reclamo,PROCEDE PARCIAL,201207,Producto 20,Submotivo 46
0013513,Reclamo,NO PROCEDE,201205,Producto 11,Submotivo 125
0074360,Reclamo,PROCEDE PARCIAL,201206,Producto 07,Submotivo 125
0074360,Reclamo,PROCEDE PARCIAL,201205,Producto 07,Submotivo 125
0082943,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0031577,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 67
0010777,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0051252,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 115
0011052,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0011052,Reclamo,NO PROCEDE,201207,Producto 11,Submotivo 125
0011052,Reclamo,NO PROCEDE,201206,Producto 11,Submotivo 125
0011052,Reclamo,NO PROCEDE,201206,Producto 11,Submotivo 125
0011052,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0067981,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0067981,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0067981,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 142
0051780,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0051780,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0006503,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0091454,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0040094,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 27
0001829,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
0003488,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 95
0003488,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 91
0066317,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0098861,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0062445,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 145
0043190,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 43
0072042,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
0093861,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0015923,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 27
0052502,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0047098,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0004750,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0099383,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 125
0001316,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 125
0078727,Reclamo,NO PROCEDE,201204,Producto 22,Submotivo 125
0078727,Reclamo,NO PROCEDE,201203,Producto 22,Submotivo 125
0084288,Reclamo,PROCEDE PARCIAL,201204,Producto 07,Submotivo 125
0043214,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0043214,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0099008,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0077890,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 83
0016669,Reclamo,NO PROCEDE,201205,Producto 10,Submotivo 125
0061825,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0074706,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0074706,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0074706,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0079975,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 157
0079975,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0079975,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0046335,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0013275,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 43
0093297,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0078670,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0098991,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 68
0095714,Reclamo,PROCEDE TOTAL,201205,Producto 18,Submotivo 125
0062102,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0051968,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0040126,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 123
0030130,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 88
0036025,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0000104,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0066577,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 125
0042703,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0042703,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 132
0000601,Reclamo,PROCEDE PARCIAL,201204,Producto 05,Submotivo 125
0003272,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0084266,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0031794,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 142
0031794,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 142
0090792,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
0090792,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
0001164,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 144
0065289,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0065289,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0055646,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0055646,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0045770,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0072453,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0005281,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0005281,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0087565,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0087565,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0063979,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0063979,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 51
0006800,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0095718,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0077135,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 125
0077135,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0054129,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 157
0010613,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0010613,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0032032,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 66
0061152,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 140
0015785,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 51
0097218,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
0075084,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0076839,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0087237,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0052903,Solicitud,PROCEDE PARCIAL,201204,Producto 20,Submotivo 157
0047521,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 89
0078475,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
0082173,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0090230,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0065665,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 88
0031883,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0031669,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 91
0088200,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0036500,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0099633,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 67
0099633,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 67
0029753,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 39
0028827,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 106
